15.08,19.605,16.73,18.986,21.647,22.812,31.212,57.731,71.959,24.795,74.729,74.66,84.499,113.78,107.81,96.151,92.738,114.65,125.18,85.418,49.296,64.07,63.015,84.474,84.96,92.672,98.849,94.675,96.292,75.972,-1
18.66,15.652,19.473,19.175,18.758,24.284,24.901,58.046,114.01,57.331,73.333,75.268,85.636,101.65,102.51,92.861,106.28,125.46,152.33,115.02,55,48.049,72.972,68.62,84.131,89.227,88.589,97.824,89.693,87.293,-1
19.161,15.94,21.651,17.335,20.473,26.54,41.145,93.533,68.596,14.924,85.094,87.189,129.74,165.91,141.12,122.02,118.95,153.99,134.41,91.79,58.14,47.419,75.146,85.817,110.99,103.72,93.272,97.839,81.825,91.737,-1
19.39,17.654,19.092,19.933,20.839,25.182,34.53,80.748,76.922,21.485,80.386,91.378,123.59,145.53,125.21,116.39,109.67,129.23,142.76,101.45,58.384,54.813,78.118,94.218,107.74,106.37,107.6,109.04,96.782,105.94,-1
18.027,16.495,17.006,19.122,17.633,23.382,21.821,53.144,117.77,58.73,84.083,79.223,102.04,130.79,131.15,115.44,113.89,131.75,159.55,120.87,59.732,47.627,66.372,77.434,84.988,95.054,84.848,106.68,105.33,95.89,-1
16.593,16.987,20.98,16.387,21.052,21.486,30.034,90.981,130.8,35.494,79.415,84.963,109.43,131.38,130.08,119.12,107.49,124.87,165.09,114.25,46.862,54.234,69.919,73.293,94.968,100.63,110.31,107.49,105.95,80.356,-1
17.824,17.985,20.195,17.192,23.612,22.69,48.649,85.252,42.246,12.172,103.88,105.91,141.61,159.39,140.74,127.78,128.45,152.36,120.51,102.13,46.217,57.072,73.105,76.334,100.69,94.879,101.33,112.81,100.65,77.524,-1
20.165,15.385,19.287,18.497,18.531,22.301,32.123,68.132,53.133,19.104,101.77,95.302,113.11,139.53,123.63,119.26,123.47,133.23,125.94,100.07,59.414,43.797,73.785,94.597,111.52,111.19,86.28,104.59,89.473,90.19,-1
16.802,20.299,16.654,22.002,20.43,23.882,31.697,62.45,62.077,21.842,103.13,100.29,101.25,128.32,121.1,107.18,109.48,121,127.39,109.32,54.084,63.477,61.965,93.532,107.05,122.06,102.88,99.273,90.83,79.884,-1
18.435,16.534,19.937,17.921,23.499,22.045,30.908,56.203,102.42,40.549,86.004,90.9,116.32,143.74,141.83,125.66,107.78,121.24,153.41,112.95,54.63,56.124,77.051,90.022,106.06,87.022,103.13,106.59,106.2,83.066,-1
18.839,20.704,19.334,20.183,20.545,25.497,47.534,86.491,41.893,9.8342,52.284,53.994,66.876,89.411,92.724,86.297,91.501,129.26,103.92,82.245,56.734,68.291,94.589,91.306,88.204,93.109,100,100.56,89.173,70.838,-1
14.997,17.902,14.632,18.671,18.881,22.727,38.988,61.969,33.712,12.091,65.938,64.782,75.449,88.632,94.246,98.627,107.93,127.59,102.49,84.198,45.54,57.55,68.886,90.747,84.266,94.604,93.7,86.823,78.7,66.243,-1
19.42,15.996,18.241,17.901,17.984,21.707,20.37,40.066,67.718,41.672,81.309,81.194,80.84,102.97,114.52,105.07,109.13,114.73,128.65,103.69,55.782,44.039,63.972,68.67,84.141,103.07,90.091,96.974,85.745,85.668,-1
19.814,17.685,19.284,21.04,22.798,26.444,33.808,80.922,75.577,21.175,77.457,85.028,98.864,122.29,129.01,116.86,117.68,139.92,142.25,112.65,59.65,57.011,78.629,86.97,90.731,94.265,107.91,116.11,91.969,81.827,-1
20.275,17.001,21.608,18.993,25.14,26.579,41.833,84.469,55.128,15.835,81.857,77.209,98.604,129.97,124.87,119.71,123.07,137.36,121.98,95.952,54.28,49.134,71.398,85.786,99.788,89.789,98.992,100.27,86.855,85.293,-1
19.804,17.377,19.807,18.698,21.418,23.45,32.218,74.255,85.963,21.91,82.669,80.856,93.399,118.68,133.55,118.56,110.75,135.13,146.07,108.42,60.467,49.129,80.624,96.062,100.52,90.733,102.31,98.34,102.17,78.267,-1
18.012,16.935,20.15,16.31,21.219,22.207,33.41,85.623,69.573,18.752,72.263,72.796,87.66,128.73,127.68,110.35,112.39,145.66,139.01,99.359,49.407,51.287,76.354,91.275,96.311,82.975,92.243,101.31,92.375,94.755,-1
18.506,16.433,18.717,18.285,20.77,23.325,28.757,71.679,114.61,42.045,79.417,81.847,97.6,120.9,119.79,108.39,102.27,123.08,146.19,108.7,55.232,43.259,71.669,80.193,84.879,106.15,113.17,109.08,109.78,92.629,-1
19.085,17.949,18.816,18.418,20.394,24.652,32.059,67.811,72.708,28.537,76.668,73.117,86.644,122.47,128.85,120.36,114.99,140.58,146.33,107.66,59.226,51.059,62.634,84.767,112.25,116.42,125.91,128.11,99.896,97.732,-1
20.144,19.915,19.89,19.833,22.476,23.581,28.207,39.984,83.273,57.336,92.133,88.518,101.89,122,119.73,107.68,99.779,109.43,138.65,116.61,54.664,54.144,67.426,82.45,90.065,89.194,110.62,108.12,121.2,97.426,-1
20.268,17.442,19.583,18.117,24.892,24.919,39.853,79.396,54.81,13.511,77.697,73.166,103.24,118.52,95.214,96.351,122.13,147.2,115.08,96.849,57.17,54.673,88.424,89.362,102.81,103.28,103.04,104.57,112.82,83.488,-1
15.699,19.697,17.894,21.085,25.247,29.056,36.198,89.016,78.947,16.7,77.582,78.898,92.232,107.01,101.57,106.26,113.3,143.49,133.75,96.984,44.825,58.423,69.005,83.715,89.094,101.19,99.935,118.01,109.64,82.465,-1
18.871,17.099,20.766,20.659,23.94,23.304,50.375,81.028,36.781,11.373,86.104,80.545,122.07,142.28,122.59,113.18,127.36,140.54,111.68,102.99,49.467,61.298,82.932,96.206,102.19,90.546,103.61,97.134,87.154,80.713,-1
19.452,16.342,19.21,19.46,21.122,24.945,41.896,87.222,47.627,14.431,85.85,82.431,98.71,127.41,114.51,114.79,125.67,154.66,119.01,97.781,61.113,45.685,64.521,84.884,103.38,100.54,105.69,121.48,88.339,78.489,-1
17.492,19.608,18.036,20.517,20.765,25.609,32.646,71.202,78.259,23.237,82.332,83.032,102.1,158.93,153.94,129.24,123.65,139.44,146.89,113.01,47.374,56.908,60.145,81.293,97.748,115.05,100.29,117.33,122.42,92.549,-1
16.639,17.775,20.988,22.379,20.096,24.675,29.73,54.961,80.041,36.883,87.878,86.457,95.769,144.39,143.99,116.84,129.38,162.28,170.48,117.11,51.611,64.368,67.015,99.429,95.492,95.432,95.269,114.89,117.28,92.411,-1
18.311,16.419,20.461,20.69,19.914,24.844,31.954,79.599,121.69,52.873,90.597,103.35,146.32,152.83,127.73,108.13,112.21,138.59,155.68,110.44,54.627,48.027,63.242,74.844,83.238,87.636,94.344,107.56,111.78,103.48,-1
18.478,18.762,18.066,18.915,20.006,22.251,30.333,55.111,113.1,65.442,77.608,74.659,89.433,113.76,108.28,102.52,108.62,133,169.77,126.58,48.117,57.146,67.652,88.351,97.332,117.58,108.42,108.58,114.19,95.679,-1
16.776,18.335,18.048,22.518,20.394,25.119,37.606,72.098,67.397,24.737,90.059,101.51,123.62,150.12,133.05,125.92,133.51,162.21,142.96,101.81,50.018,60.702,65.341,90.811,100.68,112.82,108.84,135.11,132.38,100.52,-1
20.451,17.945,20.752,18.554,22.224,22.85,39.126,79.877,79.724,20.271,84.35,82.977,86.351,113.77,115.31,107.05,114.09,135.67,131.4,102.67,56.58,47.813,73.164,88.269,112.37,96.259,97.011,115.11,119.39,95.379,-1
19.359,19.243,21.181,23.25,23.799,26.547,39.668,97.932,78.643,14.639,66.32,58.962,69.854,83.236,84.273,81.312,93.225,130.36,122.02,82.411,69.608,63.306,72.429,99.675,87.413,86.61,95.286,109.65,99.116,76.307,-1
19.859,15.706,19.576,18.185,21.92,27.911,36.202,58.742,61.183,27.64,73.977,92.738,124.69,137.34,121.03,109.99,108.53,126.14,125.73,102.55,59.251,47.7,78.752,82.567,95.094,93.495,108.82,147.49,131.07,93.439,-1
17.9,16.934,18.587,19.836,20.59,23.677,30.441,57.277,87.615,52.561,97.552,95.643,115.72,146.88,127.5,112.39,120.1,127.92,150.14,109.71,61.757,56.684,81.55,98.871,105.36,108.52,99.456,104.69,109.22,97.729,-1
16.345,19.025,17.23,19.262,21.331,23.385,29.133,33.496,83.502,102.29,70.155,68.545,85.412,109.04,110.98,118.22,118.78,117.2,163.19,177.64,45.612,57.399,55.213,75.239,91.389,109.88,116.14,94.581,114.89,105.15,-1
16.782,18.141,15.542,19.911,19.44,24.218,28.263,47.009,92.444,89.928,79.992,84.682,95.262,122.74,132.21,122.43,112.52,113.57,150.15,146,53.007,54.016,71.233,108.56,89.453,103.88,103.51,117.46,139.07,144.16,-1
20.907,17.173,21.201,18.509,21.44,22.252,28.169,51.27,80.439,38.235,82.501,79.108,90.89,114.83,114.86,105.33,102.47,114.48,147.86,125.1,55.107,47.069,69.401,85.591,108.53,108.82,111.24,103,109.88,82.26,-1
18.961,18.935,18.667,18.879,19.091,23.875,32.003,49.429,91.235,56.026,100.28,91.754,106.95,122.16,104.22,98.81,110.51,147.61,172.6,113.71,53.569,56.691,77.738,105.4,100.41,112.42,104.8,108.35,116.53,105.82,-1
17.331,19.581,18.04,20.493,20.477,22.555,27.847,46.613,108.33,85.868,79.767,69.411,72.138,97.3,99.841,90.75,92.427,113.97,162.87,141.7,50.127,59.863,62.299,100.52,104.23,110.21,106.46,107.3,135.77,115.89,-1
16.721,18.554,17.42,22.368,21.226,26.589,24.521,39.442,79.179,62.808,75.7,77.335,100.62,144.1,140.39,110.59,100.67,116.47,151.32,130.38,46.846,55.575,61.819,82.219,86.153,112.72,96.749,98.275,116.45,109.51,-1
