20.141,19.887,26.145,35.424,35.198,36.604,49.204,57.481,65.802,68.054,48.113,47.54,94.033,148.92,119.22,123.06,161.98,205.11,222.97,186.45,37.276,39.08,42.709,49.677,73.961,100.35,119.53,133.03,152.09,137.46,-1
21.787,19.845,28.08,32.174,37.759,43.513,56.737,75.898,91.321,79.065,55.74,52.725,87.916,152.72,119.85,136.27,192.73,208.86,191.76,178.59,41.196,39.421,43.593,48.854,64.503,85.646,120.72,136.67,143.49,140,-1
19.612,20.825,24.012,41.466,35.059,39.876,47.206,65.671,81.004,74.292,48.025,46.282,105.5,184.63,118.77,102.11,151.51,184.82,208.82,208.84,51.576,54.704,49.92,48.343,60.285,86.187,107.3,139.68,158.15,157.95,-1
22.113,15.785,22.806,28.959,34.614,32.989,40.035,42.364,55.457,61.362,48.239,49.212,66.737,136.33,125.87,100.8,119.75,153.78,175.42,182.85,58.509,56.507,47.629,41.547,54.527,78.026,95.243,116.56,131.34,117.62,-1
22.144,17.803,36.748,41.974,34.551,28.337,36.41,42.376,59.242,70.527,63.075,88.787,155.34,135.65,124.31,137,160.48,180.55,186.88,187.8,69.073,55.059,45.089,51.724,73.874,96.398,109.24,118.06,122.8,129.88,-1
21.844,17.293,21.87,21.132,27.652,30.67,35.766,40.331,58.748,67.244,49.346,50.271,80.798,141.75,127.04,108.49,145.35,164.18,172.23,195.8,46.271,45.89,47.47,42.626,49.816,62.33,89.192,108.01,123.62,129.85,-1
18.661,22.469,26.612,42.875,32.313,33.415,37.018,49.474,65.642,66.971,54.576,59.091,107.54,156.6,130.5,131.48,151.13,166.54,166,166.67,44.326,45.349,42.244,52.805,65.248,86.412,112.12,129.24,137.01,141.7,-1
20.782,22.563,27.441,28.1,26.174,25.091,38.258,53.71,82.701,82.719,53.34,73.165,143.11,150.6,114.38,129.97,154.33,177.33,208.91,189.63,41.018,37.346,43.051,59.863,69.797,81.596,93.01,121.57,143.26,144.01,-1
22.38,16.724,25.182,29.737,30.046,28.636,36.211,33.98,50.696,67.063,51.291,54.184,101.97,170.81,126.36,114.17,126.2,137.41,148.41,161.32,47.098,47.085,48.766,44.1,56.052,70.048,86.738,92.913,111.34,124.54,-1
18.222,19.698,28.695,37.934,34.56,35.377,43.205,64.909,84.767,60.679,56.138,56.115,113.23,190.28,135.97,98.129,149.34,170.9,160.67,151.49,44.712,46.622,41.007,44.781,62.882,88.437,107.35,143.05,161.96,144.85,-1
24.037,19.939,23.184,22.985,24.849,30.111,23.379,33.053,38.93,46.184,56.905,56.767,57.071,80.201,151.68,134.34,106.85,123.24,146.65,140.95,45.201,51.876,51.93,43.089,41.484,51.351,61.645,88.434,113.09,128.53,-1
21.441,22.472,27.06,40.249,39.62,41.539,48.219,67.639,69.961,60.105,68.891,66.527,95.653,122.65,92.376,95.983,98.576,113.45,159.73,144.33,40.285,40.38,39.761,45.397,70.09,101.99,132.3,151.22,130.63,123.27,-1
20.395,25.384,20.421,27.175,31.096,35.131,34.112,43.913,46.948,52.225,59.645,55.905,84.887,154.24,133.72,109.47,115.98,125.14,161.09,194.36,52.711,54.388,43.187,41.238,52.004,71.721,86.314,104.71,125.52,132.69,-1
22.604,20.877,27.535,28.127,30.403,29.739,39.929,49.67,72.942,79.883,75.042,76.036,92.479,123.76,130.01,122.65,136.98,167.53,174.33,175.38,40.001,42.766,43.639,44.307,60.29,74.923,92.333,120.11,136.49,135.46,-1
23.714,20.251,23.565,27.984,33.545,32.528,35.379,39.96,45.789,58.023,78.725,74.39,90.281,139.7,148.34,150.95,171.62,180.26,202.99,223.99,41.54,39.567,39.453,40.728,53.765,80.103,97.229,115.4,132.93,134.33,-1
24.007,18.464,25.256,24.578,28.314,28.587,36.393,49.683,79.546,76.787,61.751,62.124,118.81,147.77,128.16,131.63,162.76,214.89,209.92,186.93,47.891,39.721,41.23,46.739,64.941,79.515,90.745,102.91,125.08,140.18,-1
22.672,23.408,31.145,40.907,37.359,33.77,34.16,37.68,51.78,66.585,61.196,63.99,95.993,142.59,152.25,166.89,180.03,174.3,168.43,187.19,47.05,44.767,41.134,43.493,55.179,78.408,96.078,116.28,135.06,148.46,-1
22.637,22.412,36.685,41.734,37.207,38.049,47.854,68.547,87.326,85.214,59.67,61.283,125.89,150.39,130.65,155.53,178.63,166.24,208.16,216.96,45.212,53.107,56.561,56.13,73.136,101.68,126.83,142.87,170.89,172.63,-1
23.239,20.431,25.635,32.462,41.849,36.009,34.912,48.178,68.108,54.966,68.315,66.161,86.261,134.2,145.42,145.82,183.07,209.85,200.78,206.75,42.717,42.297,43.65,42.327,55.677,77.936,109.65,136.87,168.42,172.06,-1
21.517,24.106,25.692,31.483,31.806,37.725,32.885,45.472,65.788,73.84,63.819,66.345,102.57,153.2,148.4,152.15,185.08,177.57,178.21,179.07,42.806,45.867,42.8,53.805,65.236,90.221,110.64,119.29,143.1,166.96,-1
17.756,22.82,22.958,37.145,33.799,41.088,42.397,63.205,72.884,57.753,55.192,57.318,97.628,142.7,131.56,119.11,145.12,174.1,188.44,161.84,42.801,47.277,44.047,47.394,67.51,94.613,106.43,114.22,131.38,147.27,-1
19.812,20.626,21.302,33.052,27.177,30.019,33.987,42.233,44.826,41.068,53.758,53.726,82.759,144.35,147.73,142.44,167.14,200.28,170.22,143.88,44.873,46.577,45.935,45.677,59.089,86.972,104.62,125.76,140.25,143.26,-1
22.532,18.539,24.679,27.15,35.682,29.921,37.543,40.155,54.427,61.193,56.726,52.287,80.847,142,181.83,168.24,167.02,183.11,211.1,227.53,53.459,50.305,47.056,42.46,60.131,79.207,100.04,122.26,133.88,135.35,-1
19.202,21.793,23.381,33.377,26.862,32.492,54.218,80.414,96.001,74.91,70.596,71.214,89.658,138.9,164.38,155.68,165.36,169.21,184.35,157.18,42.372,46.579,42.308,54.69,84.873,108.92,124.7,141.93,154.27,141.75,-1
18.127,21.651,22.949,38.833,39.561,43.557,41.26,51.371,79.405,74.627,59.216,62.558,101.07,157.29,167.51,151.66,163.21,175.58,211.85,217.74,61.899,58.916,43.555,46.316,61.262,87.279,108.6,134.13,148.18,154.98,-1
19.359,20.939,23.053,33.65,31.74,32.652,30.372,44.543,44.752,33.391,59.468,60.026,77.396,121.3,143.8,148.8,166.06,188.63,181.86,153.45,45.358,40.547,41.713,51.68,65.387,86.443,98.233,113.06,115.12,119.15,-1
19.686,20.547,22.571,30.723,32.063,27.237,28.747,34.895,39.701,45.28,74.466,72.066,106.34,155.57,139.06,135.75,161.66,189.59,197.65,192.37,52.627,46.562,43.272,44.26,50.791,70.417,92.82,102.33,117.55,127.16,-1
16.801,22.474,19.485,28.868,28.377,30.752,26.51,39.833,47.939,52.36,75.728,68.1,74.987,105.8,164.46,174.83,182.73,194.35,210.14,200.19,38.787,41.942,38.615,44.329,54.827,77.739,96.308,111.53,125.56,129.93,-1
19.242,20.357,23.983,31.689,34.878,42.594,48.709,64.105,60.304,51.444,54.986,58.16,97.349,160.76,161.74,171.09,172.14,178.67,189.23,173.28,45.249,46.358,43.324,48.185,67.601,102.31,113.8,126.52,130.81,127.14,-1
15.663,19.848,27.359,36.188,33.453,35.578,58.887,128.76,142.22,90.262,56.97,61.613,111.3,142.58,123.21,129.5,145.7,225.41,278.91,255.47,38.366,41.278,39.523,44.304,63.174,84.952,132.28,165.77,175.06,180.37,-1
20.069,14.356,20.694,19.349,28.019,26.874,39.397,41.169,43.65,49.64,52.338,47.935,64.771,126.82,146.29,125.53,139.46,175.04,184.06,160.21,48.286,47.19,50.318,41.71,54.38,71.226,100.43,117.08,123.71,113.45,-1
19.781,13.826,19.901,21.788,33.719,27.6,33.16,55.772,95.409,89.155,43.969,47.21,55.172,115.98,141.28,129.17,149.15,179.15,211.02,198.3,50.724,46.016,48.095,40.829,51.152,69.24,98.307,130.05,155.05,151.47,-1
12.769,20.155,14.534,30.113,33.008,35.41,34.944,48.678,72.102,78.377,48.908,47.52,62.878,126.31,150.48,158.01,169.02,182.41,203.99,201.39,47.503,51.809,44.945,44.292,50.024,79.782,111.94,134.21,158.47,153.77,-1
16.752,15.478,23.223,23.41,32.825,27.423,33.21,40.679,57.49,58.779,56.968,53.149,74.746,101.58,116.82,140.04,168.65,195.45,206.05,177.94,40.133,40.989,41.369,41.563,60.718,79.348,104.03,116.88,122.72,121.34,-1
16.58,18.112,23.358,32.97,39.062,27.328,31.259,37.983,59.614,64.917,56.147,52.356,73.48,162.44,164.25,153.65,162.99,169.42,182.07,180.03,41.963,42.632,42.3,40.965,57.671,79.897,108.6,119.61,132.48,136.27,-1
17.813,16.141,17.654,25.107,30.557,34.832,29.053,41.708,51.878,51.206,50.994,49.66,67.307,135.1,155.63,154.33,176.12,204.27,193.86,180.19,46.692,47.244,49.273,46.03,55.597,78.299,99.732,133.98,148.48,148.04,-1
14.278,19.973,16.96,26.682,28.787,36.196,43.98,52.563,89.33,102.94,56.922,60.93,74.354,124.85,143.53,118.08,123.12,163.98,184.86,191.93,47.821,52.699,45.619,40.04,52.404,88.743,103.17,125.71,153.1,171.78,-1
18.391,15.29,18.245,28.022,25.569,27.862,33.734,40.775,57.023,89.488,47.919,46.795,80.953,130.36,160.49,155.49,146.4,178.24,190.87,187.11,52.869,52.338,51.633,45.658,61.691,87.448,106.81,131.72,149.17,171.22,-1
