16.547,14.485,17.557,15.391,20.083,19.985,36.116,71.466,102.71,95.864,66.907,62.785,181.74,243.18,217.63,191.96,202.03,227.81,264.84,273.98,87.589,75.236,89.509,121.94,248.5,258.33,132.58,94.201,130.13,115.34,-1
16.806,12.023,14.554,17.302,26.047,60.263,141.81,121.91,77.79,60.966,64.34,82.78,169.4,223.72,228,223.04,246.87,297.19,289.38,268.56,51.033,57.561,92.963,145.98,391.51,284.72,131.27,116.22,100.85,86.888,-1
11.45,15.421,15.371,17.562,23.836,55.383,138.29,129.59,63.086,39.86,65.719,67.298,141.67,222.77,220.88,205.27,231.23,251.14,230.6,233.34,38.32,47.263,80.171,86.277,284.6,389.43,175.33,92.917,111.96,100.23,-1
10.028,15.005,14.557,14.022,21.534,20.107,32.646,63.582,97.677,87.292,70.78,69.809,113.23,200.12,219.96,207.99,216.69,259.21,274.75,275.92,39.778,48.578,50.841,166.02,409.99,553.65,320,97.52,108.92,115.77,-1
11.018,13.792,16.242,13.76,20.936,17.902,20.69,34.928,57.303,89.371,83.287,85.647,119.78,174.18,206.88,224.72,200.92,222.93,225.74,268.67,39.356,43.352,54.346,61.865,99.305,295.76,455.92,165.56,62.058,113.56,-1
12.843,12.855,18.55,16.451,21.732,34.916,89.132,134.02,115.77,74.059,64.403,72.258,157.88,242.16,217.73,209.55,270.68,307.36,297.81,246.09,40.466,42.459,71.133,78.404,281.9,460.58,204.86,110.31,126,113,-1
14.205,11.358,18.547,19.831,24.546,31.962,53.719,98.049,117.31,91.95,52.938,51.908,114.65,255.97,243.58,221.04,226.22,237.52,281.2,289.71,47.636,38.165,65.563,158.73,463.18,496.61,208.94,81.993,114.21,100.07,-1
11.541,17.138,12.736,18.646,19.175,21.423,43.477,83.702,85.262,67.141,47.815,50.121,138.5,244.92,233.15,226.23,243.89,263.87,265.97,244.47,35.33,46.57,64.381,245.05,505.73,510.3,196.79,124.39,136,99.997,-1
16.653,12.317,17.625,15.873,17.766,17.917,22.106,29.744,52.686,91.024,51.999,54.299,108.39,242.76,216.62,194.99,256.83,278.11,274.45,290.44,116.99,123.99,223.71,524.24,499.31,324.97,171.46,88.331,79.756,95.62,-1
15.008,11.204,18.233,15.272,16.954,19.78,26.758,60.227,92.369,89.071,38.105,43.614,112.58,240.98,213.81,199.57,234,222.39,264.4,268.25,61.411,74.404,126.37,229.07,190.12,255.07,408.6,224.14,139.4,165.69,-1
